,country_code,country_name,year,co2_emissions,merge_id,male_death_rate,female_death_rate,cigarette_sales,land_area,Code,Year,smoking_prevalence
1916,,,,,nan_2000,,,,,,2000.0,23.201601028442383
1917,,,,,nan_2000,,,,,,2000.0,34.89277648925781
1918,,,,,nan_2000,,,,,,2000.0,33.25489807128906
1919,,,,,nan_2000,,,,,,2000.0,52.749149322509766
1920,,,,,nan_2000,,,,,,2000.0,17.55803680419922
1921,,,,,nan_2000,,,,,,2000.0,27.49110412597656
1922,,,,,nan_2005,,,,,,2005.0,28.868635177612305
1923,,,,,nan_2005,,,,,,2005.0,32.15574264526367
1924,,,,,nan_2005,,,,,,2005.0,32.93153762817383
1925,,,,,nan_2005,,,,,,2005.0,30.501712799072266
1926,,,,,nan_2005,,,,,,2005.0,21.38081932067871
1927,,,,,nan_2005,,,,,,2005.0,30.825777053833008
1928,,,,,nan_2005,,,,,,2005.0,18.87557411193848
1929,,,,,nan_2005,,,,,,2005.0,36.79188537597656
1930,,,,,nan_2005,,,,,,2005.0,21.8269100189209
1931,,,,,nan_2005,,,,,,2005.0,31.51974105834961
1932,,,,,nan_2005,,,,,,2005.0,29.855728149414062
1933,,,,,nan_2005,,,,,,2005.0,44.30813980102539
1934,,,,,nan_2005,,,,,,2005.0,14.953606605529783
1935,,,,,nan_2005,,,,,,2005.0,26.275110244750977
1936,,,,,nan_2010,,,,,,2010.0,27.85207176208496
1937,,,,,nan_2010,,,,,,2010.0,29.705944061279297
1938,,,,,nan_2010,,,,,,2010.0,30.500844955444336
1939,,,,,nan_2010,,,,,,2010.0,27.46138000488281
1940,,,,,nan_2010,,,,,,2010.0,18.21843910217285
1941,,,,,nan_2010,,,,,,2010.0,27.860231399536133
1942,,,,,nan_2010,,,,,,2010.0,16.330760955810547
1943,,,,,nan_2010,,,,,,2010.0,31.976245880126957
1944,,,,,nan_2010,,,,,,2010.0,20.795244216918945
1945,,,,,nan_2010,,,,,,2010.0,28.579418182373047
1946,,,,,nan_2010,,,,,,2010.0,27.10232925415039
1947,,,,,nan_2010,,,,,,2010.0,37.33818435668945
1948,,,,,nan_2010,,,,,,2010.0,12.811834335327148
1949,,,,,nan_2010,,,,,,2010.0,25.03505516052246
1950,,,,,nan_2015,,,,,,2015.0,27.019237518310547
1951,,,,,nan_2015,,,,,,2015.0,27.53977394104004
1952,,,,,nan_2015,,,,,,2015.0,28.33802032470703
1953,,,,,nan_2015,,,,,,2015.0,24.71280860900879
1954,,,,,nan_2015,,,,,,2015.0,15.614049911499023
1955,,,,,nan_2015,,,,,,2015.0,25.342140197753903
1956,,,,,nan_2015,,,,,,2015.0,14.224798202514648
1957,,,,,nan_2015,,,,,,2015.0,28.05264663696289
1958,,,,,nan_2015,,,,,,2015.0,19.9069938659668
1959,,,,,nan_2015,,,,,,2015.0,26.101043701171875
1960,,,,,nan_2015,,,,,,2015.0,24.314308166503903
1961,,,,,nan_2015,,,,,,2015.0,31.75279235839844
1962,,,,,nan_2015,,,,,,2015.0,11.054962158203123
1963,,,,,nan_2015,,,,,,2015.0,23.968036651611328
1964,,,,,nan_2018,,,,,,2018.0,26.45046806335449
1965,,,,,nan_2018,,,,,,2018.0,26.029312133789062
1966,,,,,nan_2018,,,,,,2018.0,26.824949264526367
1967,,,,,nan_2018,,,,,,2018.0,22.838722229003903
1968,,,,,nan_2018,,,,,,2018.0,13.833571434020996
1969,,,,,nan_2018,,,,,,2018.0,23.56290054321289
1970,,,,,nan_2018,,,,,,2018.0,12.80721664428711
1971,,,,,nan_2018,,,,,,2018.0,25.33195686340332
1972,,,,,nan_2018,,,,,,2018.0,19.34690284729004
1973,,,,,nan_2018,,,,,,2018.0,24.33986473083496
1974,,,,,nan_2018,,,,,,2018.0,22.37063217163086
1975,,,,,nan_2018,,,,,,2018.0,27.87263298034668
1976,,,,,nan_2018,,,,,,2018.0,9.8748197555542
1977,,,,,nan_2018,,,,,,2018.0,23.22394561767578
1978,,,,,nan_2019,,,,,,2019.0,26.463796615600582
1979,,,,,nan_2019,,,,,,2019.0,26.025659561157227
1980,,,,,nan_2019,,,,,,2019.0,26.827943801879883
1981,,,,,nan_2019,,,,,,2019.0,22.827295303344727
1982,,,,,nan_2019,,,,,,2019.0,13.824737548828123
1983,,,,,nan_2019,,,,,,2019.0,23.52669334411621
1984,,,,,nan_2019,,,,,,2019.0,12.79204273223877
1985,,,,,nan_2019,,,,,,2019.0,25.301687240600582
1986,,,,,nan_2019,,,,,,2019.0,19.35148048400879
1987,,,,,nan_2019,,,,,,2019.0,24.317546844482425
1988,,,,,nan_2019,,,,,,2019.0,22.363115310668945
1989,,,,,nan_2019,,,,,,2019.0,27.86772346496582
1990,,,,,nan_2019,,,,,,2019.0,9.864234924316406
1991,,,,,nan_2019,,,,,,2019.0,23.19883155822754
1992,,,,,nan_2020,,,,,,2020.0,26.334829330444336
1993,,,,,nan_2020,,,,,,2020.0,25.633188247680664
1994,,,,,nan_2020,,,,,,2020.0,26.42953872680664
1995,,,,,nan_2020,,,,,,2020.0,22.39839744567871
1996,,,,,nan_2020,,,,,,2020.0,13.429407119750977
1997,,,,,nan_2020,,,,,,2020.0,23.106597900390625
1998,,,,,nan_2020,,,,,,2020.0,12.457700729370115
1999,,,,,nan_2020,,,,,,2020.0,24.714109420776367
2000,,,,,nan_2020,,,,,,2020.0,19.157106399536133
2001,,,,,nan_2020,,,,,,2020.0,23.906980514526367
2002,,,,,nan_2020,,,,,,2020.0,21.941408157348636
2003,,,,,nan_2020,,,,,,2020.0,27.041576385498047
2004,,,,,nan_2020,,,,,,2020.0,9.581931114196776
2005,,,,,nan_2020,,,,,,2020.0,22.97896957397461
2006,,,,,OWID_GDR_2015,,,,,OWID_GDR,2015.0,
2007,,,,,ECU_2000,,,,,ECU,2000.0,18.399999618530277
2008,,,,,ECU_2005,,,,,ECU,2005.0,16.200000762939453
2009,,,,,ECU_2010,,,,,ECU,2010.0,14.5
2010,,,,,ECU_2015,,,,,ECU,2015.0,12.800000190734863
2011,,,,,ECU_2018,,,,,ECU,2018.0,11.600000381469728
2012,,,,,ECU_2019,,,,,ECU,2019.0,11.600000381469728
2013,,,,,ECU_2020,,,,,ECU,2020.0,11.300000190734863
2014,,,,,EGY_2000,,,,,EGY,2000.0,24.299999237060547
2015,,,,,EGY_2005,,,,,EGY,2005.0,24.100000381469727
2016,,,,,EGY_2010,,,,,EGY,2010.0,24.299999237060547
2017,,,,,EGY_2015,,,,,EGY,2015.0,24.299999237060547
2018,,,,,EGY_2018,,,,,EGY,2018.0,24.399999618530277
2019,,,,,EGY_2019,,,,,EGY,2019.0,24.399999618530277
2020,,,,,EGY_2020,,,,,EGY,2020.0,24.299999237060547
2021,,,,,SLV_2000,,,,,SLV,2000.0,15.899999618530272
2022,,,,,SLV_2005,,,,,SLV,2005.0,13.399999618530272
2023,,,,,SLV_2010,,,,,SLV,2010.0,11.300000190734863
2024,,,,,SLV_2015,,,,,SLV,2015.0,9.5
2025,,,,,SLV_2018,,,,,SLV,2018.0,8.300000190734863
2026,,,,,SLV_2019,,,,,SLV,2019.0,8.300000190734863
2027,,,,,SLV_2020,,,,,SLV,2020.0,7.900000095367432
2028,,,,,GNQ_2015,,,,,GNQ,2015.0,
2029,,,,,ERI_2000,,,,,ERI,2000.0,13.300000190734863
2030,,,,,ERI_2005,,,,,ERI,2005.0,11.5
2031,,,,,ERI_2010,,,,,ERI,2010.0,10.0
2032,,,,,ERI_2015,,,,,ERI,2015.0,8.699999809265137
2033,,,,,ERI_2018,,,,,ERI,2018.0,7.699999809265137
2034,,,,,ERI_2019,,,,,ERI,2019.0,7.699999809265137
2035,,,,,ERI_2020,,,,,ERI,2020.0,7.5
2036,,,,,OWID_ERE_2015,,,,,OWID_ERE,2015.0,
2037,,,,,EST_2015,,,,,EST,2015.0,33.29999923706055
2038,,,,,EST_2018,,,,,EST,2018.0,30.5
2039,,,,,EST_2019,,,,,EST,2019.0,30.5
2040,,,,,EST_2020,,,,,EST,2020.0,29.700000762939453
2041,,,,,SWZ_2000,,,,,SWZ,2000.0,12.300000190734863
2042,,,,,SWZ_2005,,,,,SWZ,2005.0,11.399999618530272
2043,,,,,SWZ_2010,,,,,SWZ,2010.0,10.5
2044,,,,,SWZ_2015,,,,,SWZ,2015.0,9.800000190734863
2045,,,,,SWZ_2018,,,,,SWZ,2018.0,9.300000190734863
2046,,,,,SWZ_2019,,,,,SWZ,2019.0,9.300000190734863
2047,,,,,SWZ_2020,,,,,SWZ,2020.0,9.199999809265137
2048,,,,,ETH_2000,,,,,ETH,2000.0,6.800000190734863
2049,,,,,ETH_2005,,,,,ETH,2005.0,6.300000190734863
2050,,,,,ETH_2010,,,,,ETH,2010.0,5.900000095367432
2051,,,,,ETH_2015,,,,,ETH,2015.0,5.5
2052,,,,,ETH_2018,,,,,ETH,2018.0,5.199999809265137
2053,,,,,ETH_2019,,,,,ETH,2019.0,5.199999809265137
2054,,,,,ETH_2020,,,,,ETH,2020.0,5.099999904632568
2055,,,,,FRO_2015,,,,,FRO,2015.0,
2056,,,,,FLK_2015,,,,,FLK,2015.0,
2057,,,,,FJI_2000,,,,,FJI,2000.0,32.29999923706055
2058,,,,,FJI_2005,,,,,FJI,2005.0,29.700000762939453
2059,,,,,FJI_2010,,,,,FJI,2010.0,27.399999618530277
2060,,,,,FJI_2015,,,,,FJI,2015.0,25.100000381469727
2061,,,,,FJI_2018,,,,,FJI,2018.0,23.399999618530277
2062,,,,,FJI_2019,,,,,FJI,2019.0,23.399999618530277
2063,,,,,FJI_2020,,,,,FJI,2020.0,23.100000381469727
2064,,,,,FIN_2010,,,,,FIN,2010.0,27.799999237060547
2065,,,,,FIN_2015,,,,,FIN,2015.0,24.5
2066,,,,,FIN_2018,,,,,FIN,2018.0,22.200000762939453
2067,,,,,FIN_2019,,,,,FIN,2019.0,22.200000762939453
2068,,,,,FIN_2020,,,,,FIN,2020.0,21.600000381469727
2069,,,,,FRA_2015,,,,,FRA,2015.0,33.70000076293945
2070,,,,,FRA_2018,,,,,FRA,2018.0,33.599998474121094
2071,,,,,FRA_2019,,,,,FRA,2019.0,33.599998474121094
2072,,,,,FRA_2020,,,,,FRA,2020.0,33.400001525878906
2073,,,,,GUF_2015,,,,,GUF,2015.0,
2074,,,,,PYF_2015,,,,,PYF,2015.0,
2075,,,,,ATF_2015,,,,,ATF,2015.0,
2076,,,,,GAB_2015,,,,,GAB,2015.0,
2077,,,,,GMB_2000,,,,,GMB,2000.0,22.5
2078,,,,,GMB_2005,,,,,GMB,2005.0,18.799999237060547
2079,,,,,GMB_2010,,,,,GMB,2010.0,15.800000190734863
2080,,,,,GMB_2015,,,,,GMB,2015.0,13.300000190734863
2081,,,,,GMB_2018,,,,,GMB,2018.0,11.600000381469728
2082,,,,,GMB_2019,,,,,GMB,2019.0,11.600000381469728
2083,,,,,GMB_2020,,,,,GMB,2020.0,11.100000381469728
2084,,,,,GEO_2000,,,,,GEO,2000.0,32.79999923706055
2085,,,,,GEO_2005,,,,,GEO,2005.0,32.599998474121094
2086,,,,,GEO_2010,,,,,GEO,2010.0,32.20000076293945
2087,,,,,GEO_2015,,,,,GEO,2015.0,32.0
2088,,,,,GEO_2018,,,,,GEO,2018.0,31.700000762939453
2089,,,,,GEO_2019,,,,,GEO,2019.0,31.700000762939453
2090,,,,,GEO_2020,,,,,GEO,2020.0,31.700000762939453
2091,,,,,DEU_2018,,,,,DEU,2018.0,22.5
2092,,,,,DEU_2019,,,,,DEU,2019.0,22.5
2093,,,,,DEU_2020,,,,,DEU,2020.0,22.0
2094,,,,,GHA_2000,,,,,GHA,2000.0,7.0
2095,,,,,GHA_2005,,,,,GHA,2005.0,5.900000095367432
2096,,,,,GHA_2010,,,,,GHA,2010.0,4.900000095367432
2097,,,,,GHA_2015,,,,,GHA,2015.0,4.199999809265137
2098,,,,,GHA_2018,,,,,GHA,2018.0,3.5999999046325684
2099,,,,,GHA_2019,,,,,GHA,2019.0,3.5999999046325684
2100,,,,,GHA_2020,,,,,GHA,2020.0,3.5
2101,,,,,GIB_2015,,,,,GIB,2015.0,
2102,,,,,GRC_2015,,,,,GRC,2015.0,37.900001525878906
2103,,,,,GRC_2018,,,,,GRC,2018.0,34.5
2104,,,,,GRC_2019,,,,,GRC,2019.0,34.5
2105,,,,,GRC_2020,,,,,GRC,2020.0,33.5
2106,,,,,GRL_2015,,,,,GRL,2015.0,
2107,,,,,GRD_2015,,,,,GRD,2015.0,
2108,,,,,GLP_2015,,,,,GLP,2015.0,
2109,,,,,GUM_2015,,,,,GUM,2015.0,
2110,,,,,GTM_2000,,,,,GTM,2000.0,14.300000190734863
2111,,,,,GTM_2005,,,,,GTM,2005.0,13.399999618530272
2112,,,,,GTM_2010,,,,,GTM,2010.0,12.5
2113,,,,,GTM_2015,,,,,GTM,2015.0,11.600000381469728
2114,,,,,GTM_2018,,,,,GTM,2018.0,11.0
2115,,,,,GTM_2019,,,,,GTM,2019.0,11.0
2116,,,,,GTM_2020,,,,,GTM,2020.0,10.899999618530272
2117,,,,,GGY_2015,,,,,GGY,2015.0,
2118,,,,,GIN_2015,,,,,GIN,2015.0,
2119,,,,,GNB_2000,,,,,GNB,2000.0,18.0
2120,,,,,GNB_2005,,,,,GNB,2005.0,15.0
2121,,,,,GNB_2010,,,,,GNB,2010.0,12.699999809265137
2122,,,,,GNB_2015,,,,,GNB,2015.0,10.699999809265137
2123,,,,,GNB_2018,,,,,GNB,2018.0,9.300000190734863
2124,,,,,GNB_2019,,,,,GNB,2019.0,9.300000190734863
2125,,,,,GNB_2020,,,,,GNB,2020.0,9.0
2126,,,,,GUY_2000,,,,,GUY,2000.0,30.200000762939453
2127,,,,,GUY_2005,,,,,GUY,2005.0,24.100000381469727
2128,,,,,GUY_2010,,,,,GUY,2010.0,19.100000381469727
2129,,,,,GUY_2015,,,,,GUY,2015.0,15.100000381469728
2130,,,,,GUY_2018,,,,,GUY,2018.0,12.600000381469728
2131,,,,,GUY_2019,,,,,GUY,2019.0,12.600000381469728
2132,,,,,GUY_2020,,,,,GUY,2020.0,12.100000381469728
2133,,,,,HTI_2000,,,,,HTI,2000.0,12.300000190734863
2134,,,,,HTI_2005,,,,,HTI,2005.0,10.899999618530272
2135,,,,,HTI_2010,,,,,HTI,2010.0,9.699999809265137
2136,,,,,HTI_2015,,,,,HTI,2015.0,8.600000381469727
2137,,,,,HTI_2018,,,,,HTI,2018.0,7.900000095367432
2138,,,,,HTI_2019,,,,,HTI,2019.0,7.900000095367432
2139,,,,,HTI_2020,,,,,HTI,2020.0,7.699999809265137
2140,,,,,OWID_HAN_2015,,,,,OWID_HAN,2015.0,
2141,,,,,HMD_2015,,,,,HMD,2015.0,
2142,,,,,OWID_HSE_2015,,,,,OWID_HSE,2015.0,
2143,,,,,OWID_HSG_2015,,,,,OWID_HSG,2015.0,
2144,,,,,HND_2015,,,,,HND,2015.0,
2145,,,,,HKG_2015,,,,,HKG,2015.0,
2146,,,,,HUN_2015,,,,,HUN,2015.0,33.20000076293945
2147,,,,,HUN_2018,,,,,HUN,2018.0,32.20000076293945
2148,,,,,HUN_2019,,,,,HUN,2019.0,32.20000076293945
2149,,,,,HUN_2020,,,,,HUN,2020.0,31.799999237060547
2150,,,,,ISL_2018,,,,,ISL,2018.0,12.600000381469728
2151,,,,,ISL_2019,,,,,ISL,2019.0,12.600000381469728
2152,,,,,ISL_2020,,,,,ISL,2020.0,12.0
2153,,,,,IND_2000,,,,,IND,2000.0,54.5
2154,,,,,IND_2005,,,,,IND,2005.0,45.5
2155,,,,,IND_2010,,,,,IND,2010.0,38.09999847412109
2156,,,,,IND_2015,,,,,IND,2015.0,32.20000076293945
2157,,,,,IND_2018,,,,,IND,2018.0,28.100000381469727
2158,,,,,IND_2019,,,,,IND,2019.0,28.100000381469727
2159,,,,,IND_2020,,,,,IND,2020.0,27.200000762939453
2160,,,,,IDN_2000,,,,,IDN,2000.0,35.400001525878906
2161,,,,,IDN_2005,,,,,IDN,2005.0,35.79999923706055
2162,,,,,IDN_2010,,,,,IDN,2010.0,36.29999923706055
2163,,,,,IDN_2015,,,,,IDN,2015.0,36.70000076293945
2164,,,,,IDN_2018,,,,,IDN,2018.0,37.20000076293945
2165,,,,,IDN_2019,,,,,IDN,2019.0,37.20000076293945
2166,,,,,IDN_2020,,,,,IDN,2020.0,37.59999847412109
2167,,,,,IRN_2000,,,,,IRN,2000.0,21.5
2168,,,,,IRN_2005,,,,,IRN,2005.0,19.0
2169,,,,,IRN_2010,,,,,IRN,2010.0,17.0
2170,,,,,IRN_2015,,,,,IRN,2015.0,15.300000190734863
2171,,,,,IRN_2018,,,,,IRN,2018.0,14.0
2172,,,,,IRN_2019,,,,,IRN,2019.0,14.0
2173,,,,,IRN_2020,,,,,IRN,2020.0,13.600000381469728
2174,,,,,IRQ_2000,,,,,IRQ,2000.0,22.0
2175,,,,,IRQ_2005,,,,,IRQ,2005.0,20.600000381469727
2176,,,,,IRQ_2010,,,,,IRQ,2010.0,19.899999618530277
2177,,,,,IRQ_2015,,,,,IRQ,2015.0,19.100000381469727
2178,,,,,IRQ_2018,,,,,IRQ,2018.0,18.799999237060547
2179,,,,,IRQ_2019,,,,,IRQ,2019.0,18.799999237060547
2180,,,,,IRQ_2020,,,,,IRQ,2020.0,18.5
2181,,,,,IRL_2015,,,,,IRL,2015.0,23.799999237060547
2182,,,,,IRL_2018,,,,,IRL,2018.0,21.399999618530277
2183,,,,,IRL_2019,,,,,IRL,2019.0,21.399999618530277
2184,,,,,IRL_2020,,,,,IRL,2020.0,20.799999237060547
2185,,,,,IMN_2015,,,,,IMN,2015.0,
2186,,,,,ISR_2015,,,,,ISR,2015.0,23.399999618530277
2187,,,,,ISR_2018,,,,,ISR,2018.0,21.600000381469727
2188,,,,,ISR_2019,,,,,ISR,2019.0,21.600000381469727
2189,,,,,ISR_2020,,,,,ISR,2020.0,21.200000762939453
2190,,,,,ITA_2015,,,,,ITA,2015.0,23.799999237060547
2191,,,,,ITA_2018,,,,,ITA,2018.0,23.299999237060547
2192,,,,,ITA_2019,,,,,ITA,2019.0,23.299999237060547
2193,,,,,ITA_2020,,,,,ITA,2020.0,23.100000381469727
2194,,,,,JAM_2000,,,,,JAM,2000.0,17.399999618530273
2195,,,,,JAM_2005,,,,,JAM,2005.0,14.899999618530272
2196,,,,,JAM_2010,,,,,JAM,2010.0,12.800000190734863
2197,,,,,JAM_2015,,,,,JAM,2015.0,11.0
2198,,,,,JAM_2018,,,,,JAM,2018.0,9.699999809265137
2199,,,,,JAM_2019,,,,,JAM,2019.0,9.699999809265137
2200,,,,,JAM_2020,,,,,JAM,2020.0,9.399999618530272
2201,,,,,JPN_2018,,,,,JPN,2018.0,20.5
2202,,,,,JPN_2019,,,,,JPN,2019.0,20.5
2203,,,,,JPN_2020,,,,,JPN,2020.0,20.100000381469727
2204,,,,,JEY_2015,,,,,JEY,2015.0,
2205,,,,,JOR_2000,,,,,JOR,2000.0,30.700000762939453
2206,,,,,JOR_2005,,,,,JOR,2005.0,31.700000762939453
2207,,,,,JOR_2010,,,,,JOR,2010.0,32.599998474121094
2208,,,,,JOR_2015,,,,,JOR,2015.0,33.70000076293945
2209,,,,,JOR_2018,,,,,JOR,2018.0,34.599998474121094
2210,,,,,JOR_2019,,,,,JOR,2019.0,34.599998474121094
2211,,,,,JOR_2020,,,,,JOR,2020.0,34.79999923706055
2212,,,,,KAZ_2005,,,,,KAZ,2005.0,30.899999618530277
2213,,,,,KAZ_2010,,,,,KAZ,2010.0,28.100000381469727
2214,,,,,KAZ_2015,,,,,KAZ,2015.0,25.399999618530277
2215,,,,,KAZ_2018,,,,,KAZ,2018.0,23.5
2216,,,,,KAZ_2019,,,,,KAZ,2019.0,23.5
2217,,,,,KAZ_2020,,,,,KAZ,2020.0,23.200000762939453
2218,,,,,KEN_2000,,,,,KEN,2000.0,19.299999237060547
2219,,,,,KEN_2005,,,,,KEN,2005.0,16.799999237060547
2220,,,,,KEN_2010,,,,,KEN,2010.0,14.699999809265137
2221,,,,,KEN_2015,,,,,KEN,2015.0,12.800000190734863
2222,,,,,KEN_2018,,,,,KEN,2018.0,11.5
2223,,,,,KEN_2019,,,,,KEN,2019.0,11.5
2224,,,,,KEN_2020,,,,,KEN,2020.0,11.100000381469728
2225,,,,,KIR_2000,,,,,KIR,2000.0,68.5
2226,,,,,KIR_2005,,,,,KIR,2005.0,60.400001525878906
2227,,,,,KIR_2010,,,,,KIR,2010.0,52.70000076293945
2228,,,,,KIR_2015,,,,,KIR,2015.0,46.400001525878906
2229,,,,,KIR_2018,,,,,KIR,2018.0,41.70000076293945
2230,,,,,KIR_2019,,,,,KIR,2019.0,41.70000076293945
2231,,,,,KIR_2020,,,,,KIR,2020.0,40.59999847412109
2232,,,,,OWID_KOS_2015,,,,,OWID_KOS,2015.0,
2233,,,,,KWT_2000,,,,,KWT,2000.0,20.0
2234,,,,,KWT_2005,,,,,KWT,2005.0,19.5
2235,,,,,KWT_2010,,,,,KWT,2010.0,18.899999618530277
2236,,,,,KWT_2015,,,,,KWT,2015.0,18.299999237060547
2237,,,,,KWT_2018,,,,,KWT,2018.0,17.899999618530273
2238,,,,,KWT_2019,,,,,KWT,2019.0,17.899999618530273
2239,,,,,KWT_2020,,,,,KWT,2020.0,17.899999618530273
2240,,,,,KGZ_2000,,,,,KGZ,2000.0,31.399999618530277
2241,,,,,KGZ_2005,,,,,KGZ,2005.0,30.299999237060547
2242,,,,,KGZ_2010,,,,,KGZ,2010.0,29.399999618530277
2243,,,,,KGZ_2015,,,,,KGZ,2015.0,28.399999618530277
2244,,,,,KGZ_2018,,,,,KGZ,2018.0,27.600000381469727
2245,,,,,KGZ_2019,,,,,KGZ,2019.0,27.600000381469727
2246,,,,,KGZ_2020,,,,,KGZ,2020.0,25.399999618530277
2247,,,,,LAO_2000,,,,,LAO,2000.0,52.5
2248,,,,,LAO_2005,,,,,LAO,2005.0,46.20000076293945
2249,,,,,LAO_2010,,,,,LAO,2010.0,40.5
2250,,,,,LAO_2015,,,,,LAO,2015.0,35.79999923706055
2251,,,,,LAO_2018,,,,,LAO,2018.0,32.5
2252,,,,,LAO_2019,,,,,LAO,2019.0,32.5
2253,,,,,LAO_2020,,,,,LAO,2020.0,31.799999237060547
2254,,,,,LVA_2015,,,,,LVA,2015.0,38.5
2255,,,,,LVA_2018,,,,,LVA,2018.0,37.20000076293945
2256,,,,,LVA_2019,,,,,LVA,2019.0,37.20000076293945
2257,,,,,LVA_2020,,,,,LVA,2020.0,37.0
2258,,,,,LBN_2000,,,,,LBN,2000.0,40.20000076293945
2259,,,,,LBN_2005,,,,,LBN,2005.0,39.70000076293945
2260,,,,,LBN_2010,,,,,LBN,2010.0,39.09999847412109
2261,,,,,LBN_2015,,,,,LBN,2015.0,38.70000076293945
2262,,,,,LBN_2018,,,,,LBN,2018.0,38.400001525878906
2263,,,,,LBN_2019,,,,,LBN,2019.0,38.400001525878906
2264,,,,,LBN_2020,,,,,LBN,2020.0,38.20000076293945
2265,,,,,LSO_2000,,,,,LSO,2000.0,31.100000381469727
2266,,,,,LSO_2005,,,,,LSO,2005.0,28.899999618530277
2267,,,,,LSO_2010,,,,,LSO,2010.0,27.200000762939453
2268,,,,,LSO_2015,,,,,LSO,2015.0,25.600000381469727
2269,,,,,LSO_2018,,,,,LSO,2018.0,24.399999618530277
2270,,,,,LSO_2019,,,,,LSO,2019.0,24.399999618530277
2271,,,,,LSO_2020,,,,,LSO,2020.0,24.299999237060547
2272,,,,,LBR_2000,,,,,LBR,2000.0,16.299999237060547
2273,,,,,LBR_2005,,,,,LBR,2005.0,13.600000381469728
2274,,,,,LBR_2010,,,,,LBR,2010.0,11.5
2275,,,,,LBR_2015,,,,,LBR,2015.0,9.600000381469728
2276,,,,,LBR_2018,,,,,LBR,2018.0,8.399999618530273
2277,,,,,LBR_2019,,,,,LBR,2019.0,8.399999618530273
2278,,,,,LBR_2020,,,,,LBR,2020.0,8.199999809265137
2279,,,,,LBY_2015,,,,,LBY,2015.0,
2280,,,,,LIE_2015,,,,,LIE,2015.0,
2281,,,,,LTU_2015,,,,,LTU,2015.0,34.0
2282,,,,,LTU_2018,,,,,LTU,2018.0,32.29999923706055
2283,,,,,LTU_2019,,,,,LTU,2019.0,32.29999923706055
2284,,,,,LTU_2020,,,,,LTU,2020.0,32.0
2285,,,,,LUX_2000,,,,,LUX,2000.0,31.0
2286,,,,,LUX_2005,,,,,LUX,2005.0,28.200000762939453
2287,,,,,LUX_2010,,,,,LUX,2010.0,25.600000381469727
2288,,,,,LUX_2015,,,,,LUX,2015.0,23.200000762939453
2289,,,,,LUX_2018,,,,,LUX,2018.0,21.600000381469727
2290,,,,,LUX_2019,,,,,LUX,2019.0,21.600000381469727
2291,,,,,LUX_2020,,,,,LUX,2020.0,21.100000381469727
2292,,,,,MAC_2015,,,,,MAC,2015.0,
2293,,,,,MDG_2000,,,,,MDG,2000.0,46.70000076293945
2294,,,,,MDG_2005,,,,,MDG,2005.0,40.70000076293945
2295,,,,,MDG_2010,,,,,MDG,2010.0,35.400001525878906
2296,,,,,MDG_2015,,,,,MDG,2015.0,31.299999237060547
2297,,,,,MDG_2018,,,,,MDG,2018.0,28.399999618530277
2298,,,,,MDG_2019,,,,,MDG,2019.0,28.399999618530277
2299,,,,,MDG_2020,,,,,MDG,2020.0,27.799999237060547
2300,,,,,MWI_2000,,,,,MWI,2000.0,24.100000381469727
2301,,,,,MWI_2005,,,,,MWI,2005.0,19.5
2302,,,,,MWI_2010,,,,,MWI,2010.0,16.0
2303,,,,,MWI_2015,,,,,MWI,2015.0,13.100000381469728
2304,,,,,MWI_2018,,,,,MWI,2018.0,11.300000190734863
2305,,,,,MWI_2019,,,,,MWI,2019.0,11.300000190734863
2306,,,,,MWI_2020,,,,,MWI,2020.0,10.800000190734863
2307,,,,,MYS_2000,,,,,MYS,2000.0,29.5
2308,,,,,MYS_2005,,,,,MYS,2005.0,27.5
2309,,,,,MYS_2010,,,,,MYS,2010.0,25.600000381469727
2310,,,,,MYS_2015,,,,,MYS,2015.0,23.899999618530277
2311,,,,,MYS_2018,,,,,MYS,2018.0,22.799999237060547
2312,,,,,MYS_2019,,,,,MYS,2019.0,22.799999237060547
2313,,,,,MYS_2020,,,,,MYS,2020.0,22.5
2314,,,,,MDV_2000,,,,,MDV,2000.0,38.29999923706055
2315,,,,,MDV_2005,,,,,MDV,2005.0,34.099998474121094
2316,,,,,MDV_2010,,,,,MDV,2010.0,30.600000381469727
2317,,,,,MDV_2015,,,,,MDV,2015.0,27.600000381469727
2318,,,,,MDV_2018,,,,,MDV,2018.0,25.899999618530277
2319,,,,,MDV_2019,,,,,MDV,2019.0,25.899999618530277
2320,,,,,MDV_2020,,,,,MDV,2020.0,25.200000762939453
2321,,,,,MLI_2000,,,,,MLI,2000.0,16.299999237060547
2322,,,,,MLI_2005,,,,,MLI,2005.0,13.800000190734863
2323,,,,,MLI_2010,,,,,MLI,2010.0,11.600000381469728
2324,,,,,MLI_2015,,,,,MLI,2015.0,9.899999618530272
2325,,,,,MLI_2018,,,,,MLI,2018.0,8.600000381469727
2326,,,,,MLI_2019,,,,,MLI,2019.0,8.600000381469727
2327,,,,,MLI_2020,,,,,MLI,2020.0,8.300000190734863
2328,,,,,MLT_2000,,,,,MLT,2000.0,34.29999923706055
2329,,,,,MLT_2005,,,,,MLT,2005.0,31.399999618530277
2330,,,,,MLT_2010,,,,,MLT,2010.0,28.600000381469727
2331,,,,,MLT_2015,,,,,MLT,2015.0,26.299999237060547
2332,,,,,MLT_2018,,,,,MLT,2018.0,24.5
2333,,,,,MLT_2019,,,,,MLT,2019.0,24.5
2334,,,,,MLT_2020,,,,,MLT,2020.0,24.0
