country_code,country_name,year,co2_emissions,merge_id,male_death_rate,female_death_rate,cigarette_sales
DEU,Germany,1996,904340.0,DEU_1996,50.56,10.52,6.0
DEU,Germany,1997,872650.0,DEU_1997,49.7,11.02,6.099999904632568
DEU,Germany,1998,865250.0,DEU_1998,49.05,11.47,6.099999904632568
DEU,Germany,1999,833590.0,DEU_1999,47.26,11.51,6.400000095367432
DEU,Germany,2000,830280.0,DEU_2000,47.56,12.05,6.099999904632568
DEU,Germany,2001,847680.0,DEU_2001,45.36,12.12,6.199999809265137
DEU,Germany,2002,833380.004882813,DEU_2002,44.6,12.55,6.300000190734863
DEU,Germany,2003,836789.978027344,DEU_2003,43.51,12.71,5.900000095367432
DEU,Germany,2004,821070.007324219,DEU_2004,42.51,13.09,5.199999809265137
DEU,Germany,2005,802380.004882813,DEU_2005,41.63,13.75,5.0
DEU,Germany,2006,814409.973144531,DEU_2006,40.78,13.83,4.5
DEU,Germany,2007,783799.987792969,DEU_2007,40.05,14.21,4.400000095367432
DEU,Germany,2008,789690.002441406,DEU_2008,39.71,14.71,4.199999809265137
DEU,Germany,2009,734809.997558594,DEU_2009,38.42,14.76,4.300000190734863
DEU,Germany,2010,773070.007324219,DEU_2010,37.8,15.15,4.199999809265137
DEU,Germany,2011,746479.98046875,DEU_2011,37.36,15.79,4.400000095367432
DEU,Germany,2012,760130.004882813,DEU_2012,36.7,16.05,4.199999809265137
DEU,Germany,2013,776150.024414063,DEU_2013,37.0,16.46,4.099999904632568
DEU,Germany,2014,736010.009765625,DEU_2014,36.03,16.51,4.099999904632568
DEU,Germany,2015,742309.997558594,DEU_2015,35.13,16.77,4.199999809265137
DNK,Denmark,1960,29779.707,DNK_1960,31.82,6.53,5.599999904632568
DNK,Denmark,1961,31734.218,DNK_1961,34.85,6.14,5.400000095367432
DNK,Denmark,1962,36926.69,DNK_1962,34.03,6.72,5.5
DNK,Denmark,1963,40707.367,DNK_1963,38.15,6.94,5.599999904632568
DNK,Denmark,1964,43189.926,DNK_1964,38.59,7.24,5.5
DNK,Denmark,1965,44337.697,DNK_1965,41.53,7.78,5.599999904632568
DNK,Denmark,1966,50127.89,DNK_1966,40.62,7.43,5.599999904632568
DNK,Denmark,1967,49075.461,DNK_1967,42.94,9.34,5.599999904632568
DNK,Denmark,1968,53325.514,DNK_1968,44.53,8.25,5.699999809265137
DNK,Denmark,1969,59401.733,DNK_1969,45.73,9.17,5.900000095367432
DNK,Denmark,1970,62100.645,DNK_1970,44.55,9.81,5.800000190734863
DNK,Denmark,1971,57062.187,DNK_1971,49.24,10.36,5.900000095367432
DNK,Denmark,1972,59643.755,DNK_1972,53.83,11.5,6.099999904632568
DNK,Denmark,1973,59266.054,DNK_1973,50.27,10.37,6.199999809265137
DNK,Denmark,1974,55078.34,DNK_1974,52.19,10.96,6.300000190734863
DNK,Denmark,1975,55778.737,DNK_1975,51.56,12.14,6.199999809265137
DNK,Denmark,1976,60135.133,DNK_1976,52.82,14.36,6.400000095367432
DNK,Denmark,1977,61847.622,DNK_1977,53.86,12.93,6.300000190734863
DNK,Denmark,1978,61117.889,DNK_1978,58.31,14.53,6.099999904632568
DNK,Denmark,1979,62999.06,DNK_1979,59.74,16.02,6.099999904632568
DNK,Denmark,1980,60369.821,DNK_1980,59.49,15.89,6.0
DNK,Denmark,1981,51789.041,DNK_1981,61.45,17.69,6.099999904632568
DNK,Denmark,1982,53695.881,DNK_1982,61.35,17.58,6.599999904632568
DNK,Denmark,1983,50175.561,DNK_1983,62.15,21.86,6.099999904632568
DNK,Denmark,1984,50861.29,DNK_1984,62.05,22.92,6.300000190734863
DNK,Denmark,1985,60072.794,DNK_1985,63.35,21.61,6.300000190734863
DNK,Denmark,1986,58903.021,DNK_1986,61.65,21.77,6.199999809265137
DNK,Denmark,1987,58341.97,DNK_1987,61.02,25.08,6.0
DNK,Denmark,1988,55107.676,DNK_1988,60.28,26.3,5.900000095367432
DNK,Denmark,1989,48785.768,DNK_1989,61.09,23.7,5.800000190734863
DNK,Denmark,1990,52090.0,DNK_1990,59.3,26.14,5.699999809265137
DNK,Denmark,1991,62800.0,DNK_1991,54.72,28.09,5.699999809265137
DNK,Denmark,1992,57030.0,DNK_1992,55.43,26.47,5.699999809265137
DNK,Denmark,1993,59360.0,DNK_1993,59.01,27.73,5.599999904632568
DNK,Denmark,1994,63200.0,DNK_1994,56.06,30.69,5.5
DNK,Denmark,1995,60000.0,DNK_1995,56.91,30.71,5.5
DNK,Denmark,1996,73340.0,DNK_1996,55.38,29.88,5.400000095367432
DNK,Denmark,1997,63650.0,DNK_1997,52.93,32.05,5.400000095367432
DNK,Denmark,1998,59710.0,DNK_1998,49.55,29.83,5.400000095367432
DNK,Denmark,1999,56730.0,DNK_1999,50.14,31.07,5.599999904632568
DNK,Denmark,2000,52600.0,DNK_2000,50.78,30.44,6.400000095367432
DNK,Denmark,2001,54250.0,DNK_2001,48.87,31.27,6.199999809265137
DNK,Denmark,2002,53840.0001525879,DNK_2002,46.32,30.54,6.099999904632568
DNK,Denmark,2003,59229.9995422363,DNK_2003,47.11,31.37,6.400000095367432
DNK,Denmark,2004,53729.9995422363,DNK_2004,47.82,32.82,6.300000190734863
DNK,Denmark,2005,50200.0007629395,DNK_2005,45.7,33.88,5.900000095367432
DNK,Denmark,2006,58130.0010681152,DNK_2006,47.82,33.67,6.0
DNK,Denmark,2007,53409.9998474121,DNK_2007,41.67,30.17,5.599999904632568
DNK,Denmark,2008,50130.0010681152,DNK_2008,43.27,32.39,5.5
DNK,Denmark,2009,47930.0003051758,DNK_2009,40.51,32.42,5.5
DNK,Denmark,2010,48119.9989318848,DNK_2010,40.71,32.22,5.400000095367432
ESP,Spain,1960,48928.781,ESP_1960,18.35,4.34,4.199999809265137
ESP,Spain,1961,53677.546,ESP_1961,18.76,3.87,4.5
ESP,Spain,1962,60054.459,ESP_1962,20.35,4.09,4.599999904632568
ESP,Spain,1963,58822.347,ESP_1963,19.76,4.08,4.699999809265137
ESP,Spain,1964,64410.855,ESP_1964,20.14,3.89,4.900000095367432
ESP,Spain,1965,71117.798,ESP_1965,21.12,4.09,5.300000190734863
ESP,Spain,1966,77729.399,ESP_1966,21.97,4.27,5.400000095367432
ESP,Spain,1967,86519.198,ESP_1967,22.54,4.6,5.599999904632568
ESP,Spain,1968,97157.165,ESP_1968,23.66,4.5,5.699999809265137
ESP,Spain,1969,96882.14,ESP_1969,23.67,4.34,5.699999809265137
ESP,Spain,1970,116929.629,ESP_1970,24.79,4.54,5.800000190734863
ESP,Spain,1971,128682.364,ESP_1971,25.8,4.6,5.900000095367432
ESP,Spain,1972,145026.183,ESP_1972,26.71,4.42,6.099999904632568
ESP,Spain,1973,155367.123,ESP_1973,28.22,4.57,6.400000095367432
ESP,Spain,1974,173152.073,ESP_1974,29.99,4.71,6.800000190734863
ESP,Spain,1975,181644.845,ESP_1975,33.21,4.68,6.400000095367432
ESP,Spain,1976,198443.372,ESP_1976,32.44,4.22,6.699999809265137
ESP,Spain,1977,195663.786,ESP_1977,34.05,4.68,7.0
ESP,Spain,1978,200493.225,ESP_1978,36.06,4.44,6.5
ESP,Spain,1979,203745.854,ESP_1979,38.0,4.46,7.199999809265137
ESP,Spain,1980,215003.544,ESP_1980,37.18,4.42,7.0
ESP,Spain,1981,207288.176,ESP_1981,40.04,4.31,6.400000095367432
ESP,Spain,1982,209906.414,ESP_1982,40.72,4.18,6.699999809265137
ESP,Spain,1983,204867.956,ESP_1983,41.92,4.42,6.699999809265137
ESP,Spain,1984,198953.085,ESP_1984,44.24,3.95,6.900000095367432
ESP,Spain,1985,201233.959,ESP_1985,44.87,4.22,7.300000190734863
ESP,Spain,1986,190467.647,ESP_1986,45.36,4.19,7.099999904632568
ESP,Spain,1987,190878.351,ESP_1987,47.99,4.25,7.199999809265137
ESP,Spain,1988,199033.759,ESP_1988,50.4,3.93,6.900000095367432
ESP,Spain,1989,226671.938,ESP_1989,51.25,3.96,7.0
ESP,Spain,1990,214950.0,ESP_1990,51.71,4.04,7.199999809265137
ESP,Spain,1991,222100.0,ESP_1991,52.61,4.31,7.300000190734863
ESP,Spain,1992,232370.0,ESP_1992,53.81,4.18,6.900000095367432
ESP,Spain,1993,218080.0,ESP_1993,54.08,4.21,6.300000190734863
ESP,Spain,1994,228450.0,ESP_1994,54.78,4.36,6.800000190734863
ESP,Spain,1995,240570.0,ESP_1995,55.41,4.53,6.300000190734863
ESP,Spain,1996,230110.0,ESP_1996,53.64,4.49,6.0
ESP,Spain,1997,248600.0,ESP_1997,53.43,4.78,6.599999904632568
ESP,Spain,1998,256220.0,ESP_1998,54.46,4.95,7.300000190734863
ESP,Spain,1999,278300.0,ESP_1999,54.13,4.95,7.099999904632568
ESP,Spain,2000,293310.0,ESP_2000,52.02,5.24,7.099999904632568
ESP,Spain,2001,294790.0,ESP_2001,53.19,5.39,7.199999809265137
ESP,Spain,2002,312750.0,ESP_2002,51.4,5.73,7.099999904632568
ESP,Spain,2003,318660.003662109,ESP_2003,51.82,5.98,7.099999904632568
ESP,Spain,2004,335559.997558594,ESP_2004,51.23,6.48,7.199999809265137
ESP,Spain,2005,350500.0,ESP_2005,49.87,6.32,7.0
ESP,Spain,2006,341779.998779297,ESP_2006,49.56,6.76,6.800000190734863
ESP,Spain,2007,354679.992675781,ESP_2007,49.15,6.95,6.599999904632568
ESP,Spain,2008,324269.989013672,ESP_2008,48.01,7.48,6.699999809265137
ESP,Spain,2009,287489.990234375,ESP_2009,47.46,7.62,6.099999904632568
ESP,Spain,2010,273250.0,ESP_2010,46.61,8.33,5.5
EST,Estonia,1990,35280.0,EST_1990,70.3,7.83,4.300000190734863
EST,Estonia,1991,31540.0,EST_1991,84.56,8.64,4.699999809265137
EST,Estonia,1992,23820.0,EST_1992,75.6,8.25,4.800000190734863
EST,Estonia,1993,18340.0,EST_1993,72.6,8.22,4.900000095367432
EST,Estonia,1994,17820.0,EST_1994,71.29,7.83,5.0
EST,Estonia,1995,16260.0,EST_1995,76.25,7.39,5.0
EST,Estonia,1996,17200.0,EST_1996,69.52,8.14,5.300000190734863
EST,Estonia,1997,16770.0,EST_1997,71.76,9.73,5.400000095367432
EST,Estonia,1998,16240.0,EST_1998,71.2,8.24,5.400000095367432
EST,Estonia,1999,15290.0,EST_1999,66.2,8.33,5.400000095367432
EST,Estonia,2000,14920.0,EST_2000,66.37,8.14,4.800000190734863
EST,Estonia,2001,15380.0,EST_2001,65.94,8.76,5.099999904632568
EST,Estonia,2002,14949.9998092651,EST_2002,65.63,8.58,5.5
EST,Estonia,2003,16940.0005340576,EST_2003,67.53,8.53,5.099999904632568
EST,Estonia,2004,17020.0004577637,EST_2004,59.44,10.11,5.400000095367432
EST,Estonia,2005,17229.9995422363,EST_2005,57.4,9.28,5.599999904632568
EST,Estonia,2006,15979.9995422363,EST_2006,63.88,9.75,5.199999809265137
EST,Estonia,2007,19979.9995422363,EST_2007,63.96,8.54,5.300000190734863
EST,Estonia,2008,18399.9996185303,EST_2008,62.18,9.13,5.099999904632568
EST,Estonia,2009,15050.0001907349,EST_2009,52.55,8.55,5.099999904632568
EST,Estonia,2010,19000.0,EST_2010,55.03,8.35,4.800000190734863
EST,Estonia,2011,18170.0000762939,EST_2011,53.07,9.75,4.599999904632568
EST,Estonia,2012,16889.9993896484,EST_2012,55.02,10.17,4.699999809265137
EST,Estonia,2013,19319.9996948242,EST_2013,50.2,10.76,4.5
EST,Estonia,2014,17940.0005340576,EST_2014,54.34,10.54,4.5
FIN,Finland,1960,15104.373,FIN_1960,62.76,3.13,5.800000190734863
FIN,Finland,1961,14939.358,FIN_1961,63.47,4.27,5.900000095367432
FIN,Finland,1962,16809.528,FIN_1962,66.3,4.04,6.0
FIN,Finland,1963,19358.093,FIN_1963,66.4,4.73,6.5
FIN,Finland,1964,22852.744,FIN_1964,66.73,4.45,5.300000190734863
FIN,Finland,1965,25327.969,FIN_1965,68.3,4.33,6.0
FIN,Finland,1966,29519.35,FIN_1966,67.46,4.43,5.800000190734863
FIN,Finland,1967,28617.268,FIN_1967,69.11,4.61,6.099999904632568
FIN,Finland,1968,33314.695,FIN_1968,73.67,4.66,6.0
FIN,Finland,1969,37935.115,FIN_1969,76.18,4.57,6.099999904632568
FIN,Finland,1970,40395.672,FIN_1970,74.21,4.41,5.800000190734863
FIN,Finland,1971,40582.689,FIN_1971,77.52,5.04,6.300000190734863
FIN,Finland,1972,44161.681,FIN_1972,71.43,5.36,6.599999904632568
FIN,Finland,1973,49387.156,FIN_1973,72.94,4.04,6.300000190734863
FIN,Finland,1974,46680.91,FIN_1974,71.8,4.77,6.699999809265137
FIN,Finland,1975,46101.524,FIN_1975,67.28,4.93,6.599999904632568
FIN,Finland,1976,51279.328,FIN_1976,76.47,5.91,5.699999809265137
FIN,Finland,1977,50219.565,FIN_1977,73.71,6.11,5.900000095367432
FIN,Finland,1978,51913.719,FIN_1978,74.21,5.84,5.800000190734863
FIN,Finland,1979,54333.939,FIN_1979,75.52,5.98,6.0
FIN,Finland,1980,58246.628,FIN_1980,74.24,7.02,5.699999809265137
FIN,Finland,1981,51510.349,FIN_1981,73.64,6.48,5.300000190734863
FIN,Finland,1982,43083.583,FIN_1982,65.96,6.37,5.5
FIN,Finland,1983,41576.446,FIN_1983,69.66,6.09,5.599999904632568
FIN,Finland,1984,42254.841,FIN_1984,65.69,7.01,5.800000190734863
FIN,Finland,1985,49665.848,FIN_1985,65.98,7.66,5.300000190734863
FIN,Finland,1986,53329.181,FIN_1986,60.68,6.98,5.5
FIN,Finland,1987,57656.241,FIN_1987,60.64,7.31,5.800000190734863
FIN,Finland,1988,52185.077,FIN_1988,57.78,7.18,5.5
FIN,Finland,1989,52584.78,FIN_1989,53.87,7.37,5.699999809265137
FIN,Finland,1990,54560.0,FIN_1990,55.38,7.69,5.300000190734863
FIN,Finland,1991,55130.0,FIN_1991,50.33,7.63,5.199999809265137
FIN,Finland,1992,52280.0,FIN_1992,53.9,8.34,5.199999809265137
FIN,Finland,1993,53460.0,FIN_1993,50.8,7.53,4.699999809265137
FIN,Finland,1994,59930.0,FIN_1994,47.07,7.85,4.400000095367432
FIN,Finland,1995,56090.0,FIN_1995,47.79,7.95,4.0
FIN,Finland,1996,62570.0,FIN_1996,45.89,8.03,4.300000190734863
FIN,Finland,1997,60620.0,FIN_1997,43.82,8.13,4.199999809265137
FIN,Finland,1998,57270.0,FIN_1998,43.27,9.26,4.199999809265137
FIN,Finland,1999,56510.0,FIN_1999,40.05,8.09,4.300000190734863
FIN,Finland,2000,55100.0,FIN_2000,39.11,8.79,4.0
FIN,Finland,2001,61090.0,FIN_2001,38.73,9.29,4.199999809265137
FIN,Finland,2002,63439.998626709,FIN_2002,37.0,9.12,4.199999809265137
FIN,Finland,2003,71709.9990844727,FIN_2003,36.5,9.79,4.0
FIN,Finland,2004,67680.0003051758,FIN_2004,34.76,9.09,4.0
FIN,Finland,2005,55459.9990844727,FIN_2005,34.85,9.68,4.099999904632568
FIN,Finland,2006,67019.9966430664,FIN_2006,34.88,9.52,4.0
FIN,Finland,2007,65099.9984741211,FIN_2007,33.94,10.28,3.900000095367432
FIN,Finland,2008,56659.9998474121,FIN_2008,31.25,10.62,5.099999904632568
FIN,Finland,2009,54180.0003051758,FIN_2009,31.43,10.17,2.900000095367432
FRA,France,1960,271218.654,FRA_1960,23.7,3.77,5.0
FRA,France,1961,281211.229,FRA_1961,25.05,3.83,5.0
FRA,France,1962,298706.486,FRA_1962,26.05,3.99,5.099999904632568
FRA,France,1963,334019.696,FRA_1963,27.88,4.29,5.099999904632568
FRA,France,1964,345303.055,FRA_1964,28.76,4.19,5.099999904632568
FRA,France,1965,351852.317,FRA_1965,30.16,4.15,5.300000190734863
FRA,France,1966,347235.564,FRA_1966,31.64,4.26,5.300000190734863
FRA,France,1967,372009.816,FRA_1967,32.11,4.46,5.599999904632568
FRA,France,1968,384631.63,FRA_1968,32.99,4.02,5.599999904632568
FRA,France,1969,413259.899,FRA_1969,33.29,3.85,5.599999904632568
FRA,France,1970,439013.24,FRA_1970,32.94,3.72,5.800000190734863
FRA,France,1971,462434.369,FRA_1971,34.74,3.84,5.900000095367432
FRA,France,1972,480729.032,FRA_1972,36.98,3.91,5.699999809265137
FRA,France,1973,516599.626,FRA_1973,37.67,3.93,5.900000095367432
FRA,France,1974,499071.366,FRA_1974,39.52,4.02,6.099999904632568
FRA,France,1975,446919.292,FRA_1975,39.92,3.98,6.300000190734863
FRA,France,1976,505602.293,FRA_1976,42.55,4.01,6.099999904632568
FRA,France,1977,480857.377,FRA_1977,43.59,4.08,6.300000190734863
FRA,France,1978,505858.983,FRA_1978,45.89,4.27,6.099999904632568
FRA,France,1979,529155.434,FRA_1979,46.25,4.13,6.199999809265137
FRA,France,1980,505363.938,FRA_1980,46.81,4.26,6.099999904632568
FRA,France,1981,454700.666,FRA_1981,47.63,4.45,6.0
FRA,France,1982,436893.714,FRA_1982,48.04,4.51,6.0
FRA,France,1983,422603.415,FRA_1983,48.26,4.74,6.099999904632568
FRA,France,1984,405342.846,FRA_1984,49.47,4.64,6.099999904632568
FRA,France,1985,400880.107,FRA_1985,50.01,4.87,6.400000095367432
FRA,France,1986,385614.386,FRA_1986,51.98,5.07,6.199999809265137
FRA,France,1987,377491.981,FRA_1987,51.7,5.53,6.099999904632568
FRA,France,1988,372207.834,FRA_1988,52.37,5.59,6.0
FRA,France,1989,390649.177,FRA_1989,52.67,5.73,6.0
FRA,France,1990,356240.0,FRA_1990,51.93,5.69,5.900000095367432
FRA,France,1991,380650.0,FRA_1991,52.68,5.99,6.0
FRA,France,1992,368590.0,FRA_1992,52.79,6.03,5.900000095367432
FRA,France,1993,349420.0,FRA_1993,52.94,6.33,5.699999809265137
FRA,France,1994,344400.0,FRA_1994,51.65,6.55,5.599999904632568
FRA,France,1995,352240.0,FRA_1995,52.11,7.01,5.400000095367432
FRA,France,1996,367900.0,FRA_1996,51.81,7.26,5.400000095367432
FRA,France,1997,359070.0,FRA_1997,51.24,7.22,5.199999809265137
FRA,France,1998,381110.0,FRA_1998,52.55,8.12,5.199999809265137
FRA,France,1999,374900.0,FRA_1999,51.82,8.4,5.199999809265137
FRA,France,2000,373120.0,FRA_2000,50.46,8.19,5.099999904632568
FRA,France,2001,376730.0,FRA_2001,49.72,8.49,5.199999809265137
FRA,France,2002,371019.989013672,FRA_2002,49.26,9.24,4.900000095367432
FRA,France,2003,376709.991455078,FRA_2003,48.44,9.89,4.300000190734863
FRA,France,2004,377790.008544922,FRA_2004,48.44,10.14,3.5
FRA,France,2005,380660.003662109,FRA_2005,48.66,10.81,3.5
FRA,France,2006,371549.987792969,FRA_2006,47.76,11.25,3.5
FRA,France,2007,362829.986572266,FRA_2007,47.14,11.29,3.5
FRA,France,2008,357989.990234375,FRA_2008,45.92,11.84,3.400000095367432
FRA,France,2009,343730.010986328,FRA_2009,45.8,12.33,3.5
FRA,France,2010,347779.998779297,FRA_2010,44.47,12.36,3.5
GBR,United Kingdom,1960,584299.78,GBR_1960,68.39,8.84,8.300000190734863
GBR,United Kingdom,1961,588938.535,GBR_1961,69.69,9.35,8.399999618530273
GBR,United Kingdom,1962,593360.937,GBR_1962,71.73,9.69,8.100000381469727
GBR,United Kingdom,1963,603822.888,GBR_1963,73.4,10.08,8.300000190734863
GBR,United Kingdom,1964,608355.3,GBR_1964,74.85,10.66,8.300000190734863
GBR,United Kingdom,1965,622619.93,GBR_1965,76.44,11.28,8.100000381469727
GBR,United Kingdom,1966,618564.228,GBR_1966,77.63,11.71,8.399999618530273
GBR,United Kingdom,1967,592517.527,GBR_1967,79.78,12.35,8.5
GBR,United Kingdom,1968,606969.174,GBR_1968,80.45,12.88,8.600000381469727
GBR,United Kingdom,1969,628857.497,GBR_1969,82.37,13.16,8.800000190734863
GBR,United Kingdom,1970,653063.364,GBR_1970,82.53,13.75,9.0
GBR,United Kingdom,1971,660863.073,GBR_1971,81.68,14.27,8.5
GBR,United Kingdom,1972,648486.948,GBR_1972,82.9,14.92,9.100000381469728
GBR,United Kingdom,1973,660034.331,GBR_1973,83.67,15.31,9.5
GBR,United Kingdom,1974,617607.141,GBR_1974,84.4,16.41,9.399999618530272
GBR,United Kingdom,1975,603643.205,GBR_1975,82.58,16.55,9.199999809265137
GBR,United Kingdom,1976,598912.775,GBR_1976,83.48,16.98,9.0
GBR,United Kingdom,1977,604746.972,GBR_1977,82.65,17.71,8.699999809265137
GBR,United Kingdom,1978,605084.336,GBR_1978,83.09,18.4,8.600000381469727
GBR,United Kingdom,1979,644893.288,GBR_1979,83.16,19.08,8.399999618530273
GBR,United Kingdom,1980,579290.658,GBR_1980,81.75,19.64,8.100000381469727
GBR,United Kingdom,1981,560819.979,GBR_1981,78.37,19.58,7.5
GBR,United Kingdom,1982,548520.861,GBR_1982,77.24,20.74,6.900000095367432
GBR,United Kingdom,1983,545741.275,GBR_1983,78.21,20.7,6.900000095367432
GBR,United Kingdom,1984,529335.117,GBR_1984,76.61,22.08,6.599999904632568
GBR,United Kingdom,1985,559855.558,GBR_1985,75.91,21.97,6.5
GBR,United Kingdom,1986,568777.369,GBR_1986,72.98,22.25,6.300000190734863
GBR,United Kingdom,1987,571868.65,GBR_1987,71.01,22.75,6.300000190734863
GBR,United Kingdom,1988,570464.189,GBR_1988,70.02,23.52,6.199999809265137
GBR,United Kingdom,1989,581721.879,GBR_1989,67.5,23.42,6.300000190734863
GBR,United Kingdom,1990,561770.0,GBR_1990,66.12,23.31,6.5
GBR,United Kingdom,1991,570680.0,GBR_1991,64.87,23.41,6.199999809265137
GBR,United Kingdom,1992,557890.0,GBR_1992,62.62,23.45,5.900000095367432
GBR,United Kingdom,1993,541380.0,GBR_1993,59.76,23.26,5.699999809265137
GBR,United Kingdom,1994,535180.0,GBR_1994,57.83,23.36,5.599999904632568
GBR,United Kingdom,1995,526810.0,GBR_1995,55.39,23.3,5.699999809265137
GBR,United Kingdom,1996,545480.0,GBR_1996,53.02,23.3,5.699999809265137
GBR,United Kingdom,1997,524190.0,GBR_1997,50.65,22.66,5.599999904632568
GBR,United Kingdom,1998,526000.0,GBR_1998,49.76,23.1,5.599999904632568
GBR,United Kingdom,1999,522750.0,GBR_1999,47.39,22.92,5.800000190734863
GBR,United Kingdom,2000,530890.0,GBR_2000,45.87,22.78,5.699999809265137
GBR,United Kingdom,2001,545260.0,GBR_2001,44.81,22.49,5.599999904632568
GBR,United Kingdom,2002,530789.978027344,GBR_2002,43.88,22.69,5.5
GBR,United Kingdom,2003,543039.978027344,GBR_2003,41.95,22.66,5.400000095367432
GBR,United Kingdom,2004,543080.017089844,GBR_2004,40.8,22.66,5.199999809265137
GBR,United Kingdom,2005,540919.982910156,GBR_2005,40.14,23.0,5.099999904632568
GBR,United Kingdom,2006,542059.997558594,GBR_2006,39.77,23.89,4.900000095367432
GBR,United Kingdom,2007,530500.0,GBR_2007,39.03,23.82,4.699999809265137
GBR,United Kingdom,2008,515340.026855469,GBR_2008,38.58,24.37,4.5
GBR,United Kingdom,2009,466489.990234375,GBR_2009,37.54,23.7,4.300000190734863
GBR,United Kingdom,2010,482440.002441406,GBR_2010,36.25,23.77,4.0
GBR,United Kingdom,2011,445589.996337891,GBR_2011,35.69,23.43,3.5
GBR,United Kingdom,2012,467779.998779297,GBR_2012,34.31,23.75,3.400000095367432
GBR,United Kingdom,2013,453760.009765625,GBR_2013,33.87,23.21,3.200000047683716
GBR,United Kingdom,2014,415600.006103516,GBR_2014,33.13,23.3,3.0
GEO,Georgia,1990,33490.0,GEO_1990,31.7,4.68,6.099999904632568
GEO,Georgia,1991,25510.0,GEO_1991,31.85,5.03,6.300000190734863
GEO,Georgia,1992,20070.0,GEO_1992,25.6,4.23,4.099999904632568
GEO,Georgia,1994,10440.0,GEO_1994,20.99,2.66,6.199999809265137
GEO,Georgia,1995,8180.0,GEO_1995,18.19,3.43,6.400000095367432
GEO,Georgia,1996,6360.0,GEO_1996,19.74,3.28,6.599999904632568
GEO,Georgia,1997,5520.0,GEO_1997,22.58,4.26,6.699999809265137
GEO,Georgia,1998,4990.0,GEO_1998,24.9,4.13,6.900000095367432
GEO,Georgia,1999,4520.0,GEO_1999,25.07,3.98,7.0
GRC,Greece,1961,9823.893,GRC_1961,26.48,5.25,4.800000190734863
GRC,Greece,1962,10164.924,GRC_1962,30.78,5.11,4.900000095367432
GRC,Greece,1963,12258.781,GRC_1963,31.05,6.5,5.099999904632568
GRC,Greece,1964,13223.202,GRC_1964,32.15,5.55,5.099999904632568
GRC,Greece,1965,17025.881,GRC_1965,34.21,6.94,5.300000190734863
GRC,Greece,1966,18650.362,GRC_1966,34.22,6.84,5.599999904632568
GRC,Greece,1967,19534.109,GRC_1967,36.66,6.82,5.699999809265137
GRC,Greece,1968,22321.029,GRC_1968,36.97,6.28,5.900000095367432
GRC,Greece,1969,25474.649,GRC_1969,38.17,6.79,6.0
GRC,Greece,1970,24165.53,GRC_1970,34.84,6.78,6.300000190734863
GRC,Greece,1971,27814.195,GRC_1971,36.63,5.73,6.400000095367432
GRC,Greece,1972,31572.87,GRC_1972,38.12,6.5,6.599999904632568
GRC,Greece,1973,37256.72,GRC_1973,43.37,6.94,7.0
GRC,Greece,1974,36218.959,GRC_1974,45.82,6.78,7.300000190734863
GRC,Greece,1975,38873.867,GRC_1975,43.46,7.49,7.5
GRC,Greece,1976,42911.234,GRC_1976,47.25,6.86,7.900000095367432
GRC,Greece,1977,46999.939,GRC_1977,48.34,7.86,8.100000381469727
GRC,Greece,1978,48081.704,GRC_1978,50.36,7.89,8.399999618530273
GRC,Greece,1979,51293.996,GRC_1979,51.15,7.67,8.300000190734863
GRC,Greece,1980,51429.675,GRC_1980,48.15,6.9,8.100000381469727
GRC,Greece,1981,50721.944,GRC_1981,50.0,6.74,7.099999904632568
GRC,Greece,1982,52148.407,GRC_1982,51.18,7.19,8.600000381469727
GRC,Greece,1983,55544.049,GRC_1983,52.59,6.99,9.0
GRC,Greece,1984,57054.853,GRC_1984,52.62,7.06,9.5
GRC,Greece,1985,60600.842,GRC_1985,54.92,7.98,9.699999809265137
GRC,Greece,1986,59130.375,GRC_1986,54.37,7.18,9.899999618530272
GRC,Greece,1987,63472.103,GRC_1987,54.21,7.29,9.600000381469728
GRC,Greece,1988,67989.847,GRC_1988,54.52,7.86,9.100000381469728
GRC,Greece,1989,74183.41,GRC_1989,56.59,7.58,8.699999809265137
GRC,Greece,1990,75620.0,GRC_1990,55.61,8.4,8.300000190734863
GRC,Greece,1991,75820.0,GRC_1991,56.38,8.03,8.100000381469727
GRC,Greece,1992,78180.0,GRC_1992,54.91,7.89,7.099999904632568
GRC,Greece,1993,78090.0,GRC_1993,56.74,7.78,6.800000190734863
GRC,Greece,1994,79730.0,GRC_1994,56.89,7.97,9.399999618530272
GRC,Greece,1995,82830.0,GRC_1995,55.53,8.16,8.899999618530273
GRC,Greece,1996,82750.0,GRC_1996,56.24,8.15,9.199999809265137
GRC,Greece,1997,83760.0,GRC_1997,55.32,8.03,9.5
GRC,Greece,1998,87130.0,GRC_1998,54.77,8.5,8.899999618530273
GRC,Greece,1999,87400.0,GRC_1999,55.3,7.87,9.699999809265137
GRC,Greece,2000,94460.0,GRC_2000,55.29,8.54,9.899999618530272
GRC,Greece,2001,96610.0,GRC_2001,54.94,8.31,10.30000019073486
GRC,Greece,2002,96599.9984741211,GRC_2002,52.95,8.47,9.800000190734863
GRC,Greece,2003,100220.001220703,GRC_2003,53.58,8.63,10.10000038146973
GRC,Greece,2004,99839.9963378906,GRC_2004,54.52,8.38,10.69999980926514
GRC,Greece,2005,101949.996948242,GRC_2005,53.54,8.27,10.39999961853027
GRC,Greece,2006,100699.996948242,GRC_2006,52.78,8.36,10.10000038146973
